Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168274,"Export of Viral Ribonucleoproteins from Nucleus",1,54,0.003449817926276113,0.7681804240946638,0.7681804240946638,2,5,3.297283038776049E-4,9606,Homo sapiens,"EMB","","R-HSA-168880;R-HSA-168857"
R-HSA-73857,"RNA Polymerase II Transcription",42,1715,0.10956366191784322,0.7720303615960958,0.7720303615960958,201,941,0.06205486678976523,9606,Homo sapiens,"CNOT6L;CDKN1B;ITGA4;KMT2A;PRKCB;NFATC2;RORA;PRDM1;PPP2R5C;NR3C1;ITGAL;RUNX3;SMARCA2;HIST2H2AC;MECP2;MAPK1;EP300;EMB;PTPN4;CDK13;SKIL;FKBP5;YWHAH","","R-HSA-8936584;R-HSA-8937097;R-HSA-8878212;R-HSA-8951951;R-HSA-8878220;R-HSA-8951428;R-HSA-9017988;R-HSA-9769115;R-HSA-8937113;R-HSA-9023132;R-HSA-8951966;R-HSA-8937118;R-HSA-8878237;R-HSA-8951442;R-HSA-187934;R-HSA-8936599;R-HSA-9769141;R-HSA-8936616;R-HSA-8951977;R-HSA-9615536;R-HSA-8878243;R-HSA-8936621;R-HSA-8936608;R-HSA-9022625;R-HSA-8865454;R-HSA-2186767;R-HSA-8936628;R-HSA-8865482;R-HSA-9615554;R-HSA-8865491;R-HSA-9022175;R-HSA-8865498;R-HSA-8938217;R-HSA-9022186;R-HSA-376419;R-HSA-8865505;R-HSA-9018594;R-HSA-8952058;R-HSA-8952062;R-HSA-9021183;R-HSA-9021182;R-HSA-3222093;R-HSA-6804194;R-HSA-6804193;R-HSA-9021953;R-HSA-9021952;R-HSA-5632732;R-HSA-9021954;R-HSA-1980047;R-HSA-8949276;R-HSA-382096;R-HSA-8936989;R-HSA-8936979;R-HSA-9622579;R-HSA-8878117;R-HSA-9006122;R-HSA-8939054;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-9009208;R-HSA-9620515;R-HSA-8939066;R-HSA-9731111;R-HSA-9023549;R-HSA-8864307;R-HSA-8878130;R-HSA-8952382;R-HSA-8937022;R-HSA-5632738;R-HSA-8878143;R-HSA-6804191;R-HSA-6804188;R-HSA-8952371;R-HSA-6798044;R-HSA-9023538;R-HSA-8949301;R-HSA-9622572;R-HSA-6792871;R-HSA-9733207;R-HSA-8937037;R-HSA-8952399;R-HSA-9017921;R-HSA-9625693;R-HSA-8952408;R-HSA-9020504;R-HSA-8937050;R-HSA-8949343;R-HSA-9622604;R-HSA-8949335;R-HSA-9023592;R-HSA-8878178;R-HSA-9020513;R-HSA-9017441;R-HSA-8952419;R-HSA-9017954;R-HSA-8878186;R-HSA-8951910;R-HSA-9017447;R-HSA-9625699;R-HSA-8952442;R-HSA-9733216;R-HSA-6805650;R-HSA-8878193;R-HSA-9017983;R-HSA-6792863;R-HSA-8951926;R-HSA-3215152;R-HSA-8951695;R-HSA-9022872;R-HSA-9021851;R-HSA-9006490;R-HSA-6811508;R-HSA-9769345;R-HSA-9022365;R-HSA-9769347;R-HSA-9006992;R-HSA-3215144;R-HSA-9022359;R-HSA-9021847;R-HSA-9022870;R-HSA-8952232;R-HSA-9006507;R-HSA-9005995;R-HSA-9005994;R-HSA-9006508;R-HSA-8952226;R-HSA-9617848;R-HSA-9615801;R-HSA-9005988;R-HSA-9006503;R-HSA-6811479;R-HSA-9009085;R-HSA-9615829;R-HSA-9021888;R-HSA-6797100;R-HSA-9022941;R-HSA-9021919;R-HSA-9022942;R-HSA-9022935;R-HSA-9022934;R-HSA-6804229;R-HSA-8878050;R-HSA-9021935;R-HSA-9006050;R-HSA-8878056;R-HSA-9006585;R-HSA-9021945;R-HSA-9022456;R-HSA-9021944;R-HSA-9021946;R-HSA-9021949;R-HSA-9021948;R-HSA-9006588;R-HSA-6804242;R-HSA-9021951;R-HSA-9021950;R-HSA-4396347;R-HSA-9022453;R-HSA-9022728;R-HSA-9617683;R-HSA-9022734;R-HSA-8952069;R-HSA-5628871;R-HSA-8952081;R-HSA-8877338;R-HSA-8877348;R-HSA-4411367;R-HSA-9022764;R-HSA-8877345;R-HSA-173481;R-HSA-8952101;R-HSA-8986937;R-HSA-8986939;R-HSA-173488;R-HSA-8935740;R-HSA-8986940;R-HSA-8986943;R-HSA-8935730;R-HSA-69562;R-HSA-8935731;R-HSA-9022770;R-HSA-8937807;R-HSA-8952128;R-HSA-8937792;R-HSA-9617758;R-HSA-2186741;R-HSA-9617735;R-HSA-2186747;R-HSA-8937814;R-HSA-9022315;R-HSA-9022314;R-HSA-8951676;R-HSA-8939900;R-HSA-9644900;R-HSA-9023345;R-HSA-6804383;R-HSA-9023346;R-HSA-6804379;R-HSA-9023348;R-HSA-9023351"
R-HSA-445989,"TAK1-dependent IKK and NF-kappa-B activation  ",1,55,0.0035137034434293743,0.7743824324537297,0.7743824324537297,3,17,0.0011210762331838565,9606,Homo sapiens,"NLRC5","","R-HSA-9750946;R-HSA-9750226;R-HSA-9750942"
R-HSA-2046104,"alpha-linolenic (omega3) and linoleic (omega6) acid metabolism",1,55,0.0035137034434293743,0.7743824324537297,0.7743824324537297,1,25,0.0016486415193880243,9606,Homo sapiens,"SCP2","","R-HSA-2066781"
R-HSA-9031628,"NGF-stimulated transcription",1,56,0.003577588960582636,0.7804188965244172,0.7804188965244172,4,37,0.002439989448694276,9606,Homo sapiens,"EP300","","R-HSA-9620723;R-HSA-9613460;R-HSA-9613451;R-HSA-9620717"
R-HSA-3858494,"Beta-catenin independent WNT signaling",3,153,0.009774484124448988,0.7823969710736263,0.7823969710736263,8,51,0.0033632286995515697,9606,Homo sapiens,"GNG2;PRKCB;ARRB2","","R-HSA-5138459;R-HSA-398193;R-HSA-3965444;R-HSA-3965447;R-HSA-3965441;R-HSA-5138432;R-HSA-398040;R-HSA-5138433"
R-HSA-163685,"Integration of energy metabolism",3,153,0.009774484124448988,0.7823969710736263,0.7823969710736263,11,73,0.004814033236613031,9606,Homo sapiens,"GNG2;PRKAR1A;IQGAP1","","R-HSA-825631;R-HSA-400037;R-HSA-111925;R-HSA-422320;R-HSA-400097;R-HSA-400046;R-HSA-381612;R-HSA-400092;R-HSA-9728664;R-HSA-381707;R-HSA-381706"
R-HSA-2730905,"Role of LAT2/NTAL/LAB on calcium mobilization",2,107,0.006835750335398965,0.7850928020251094,0.7850928020251094,3,7,4.616196254286468E-4,9606,Homo sapiens,"FYN;PIK3R1","","R-HSA-2730842;R-HSA-2730860;R-HSA-2730870"
R-HSA-5607764,"CLEC7A (Dectin-1) signaling",2,107,0.006835750335398965,0.7850928020251094,0.7850928020251094,2,45,0.0029675547348984436,9606,Homo sapiens,"NFATC2","","R-HSA-2730849;R-HSA-2730867"
R-HSA-9820952,"Respiratory Syncytial Virus Infection Pathway",3,154,0.009838369641602248,0.7860763480057181,0.7860763480057181,3,101,0.006660511738327618,9606,Homo sapiens,"IRF3;EP300;EMB","","R-HSA-9833441;R-HSA-9831677;R-HSA-1028817"
R-HSA-2122947,"NOTCH1 Intracellular Domain Regulates Transcription",1,57,0.0036414744777358973,0.7862942248309468,0.7862942248309468,11,18,0.0011870218939593776,9606,Homo sapiens,"EP300","","R-HSA-4396371;R-HSA-1980078;R-HSA-1980047;R-HSA-1912393;R-HSA-1912394;R-HSA-4396347;R-HSA-4396379;R-HSA-1912391;R-HSA-1980067;R-HSA-4396382;R-HSA-1980065"
R-HSA-69580,"p53-Dependent G1/S DNA damage checkpoint",1,57,0.0036414744777358973,0.7862942248309468,0.7862942248309468,2,22,0.0014508045370614613,9606,Homo sapiens,"CDKN1B","","R-HSA-69562;R-HSA-187934"
R-HSA-69563,"p53-Dependent G1 DNA Damage Response",1,57,0.0036414744777358973,0.7862942248309468,0.7862942248309468,2,22,0.0014508045370614613,9606,Homo sapiens,"CDKN1B","","R-HSA-69562;R-HSA-187934"
R-HSA-109704,"PI3K Cascade",1,58,0.0037053599948891586,0.7920127087678801,0.7920127087678801,1,6,3.956739646531258E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-109699"
R-HSA-5655253,"Signaling by FGFR2 in disease",1,58,0.0037053599948891586,0.7920127087678801,0.7920127087678801,3,28,0.0018464785017145871,9606,Homo sapiens,"PIK3R1","","R-HSA-5655245;R-HSA-5655323;R-HSA-5655320"
R-HSA-1169091,"Activation of NF-kappaB in B cells",1,59,0.00376924551204242,0.797578525704845,0.797578525704845,2,10,6.594566077552098E-4,9606,Homo sapiens,"PRKCB","","R-HSA-1168373;R-HSA-1168635"
R-HSA-3371571,"HSF1-dependent transactivation",1,59,0.00376924551204242,0.797578525704845,0.797578525704845,1,8,5.275652862041678E-4,9606,Homo sapiens,"EP300","","R-HSA-3371554"
R-HSA-912446,"Meiotic recombination",1,59,0.00376924551204242,0.797578525704845,0.797578525704845,1,10,6.594566077552098E-4,9606,Homo sapiens,"HIST2H2AC","","R-HSA-1214188"
R-HSA-69615,"G1/S DNA Damage Checkpoints",1,59,0.00376924551204242,0.797578525704845,0.797578525704845,2,26,0.0017145871801635452,9606,Homo sapiens,"CDKN1B","","R-HSA-69562;R-HSA-187934"
R-HSA-3214847,"HATs acetylate histones",2,110,0.007027406886858749,0.797777434994727,0.797777434994727,2,15,9.891849116328145E-4,9606,Homo sapiens,"EP300;HIST2H2AC","","R-HSA-3321975;R-HSA-3662335"
R-HSA-9705683,"SARS-CoV-2-host interactions",5,248,0.015843608254008816,0.8002565150863676,0.8002565150863676,11,67,0.004418359271959905,9606,Homo sapiens,"CAP1;MAP1LC3B;IRF3;HLA-B;YWHAH","","R-HSA-9754775;R-HSA-9755328;R-HSA-9729730;R-HSA-9709852;R-HSA-9729500;R-HSA-9729725;R-HSA-9755359;R-HSA-9768142;R-HSA-9705320;R-HSA-983426;R-HSA-918225"
R-HSA-5610787,"Hedgehog 'off' state",2,111,0.00709129240401201,0.8018562097753599,0.8018562097753599,3,32,0.0021102611448166712,9606,Homo sapiens,"OFD1;PRKAR1A","","R-HSA-5610749;R-HSA-5610767;R-HSA-5610766"
R-HSA-9705671,"SARS-CoV-2 activates/modulates innate and adaptive immune responses",3,160,0.010221682744521817,0.8070847268862895,0.8070847268862895,9,47,0.0030994460564494858,9606,Homo sapiens,"CAP1;IRF3;HLA-B","","R-HSA-9755328;R-HSA-9729730;R-HSA-9709852;R-HSA-9729725;R-HSA-9755359;R-HSA-9768142;R-HSA-9705320;R-HSA-983426;R-HSA-918225"
R-HSA-197264,"Nicotinamide salvaging",1,61,0.0038970165463489428,0.8082683159892194,0.8082683159892194,1,12,7.913479293062516E-4,9606,Homo sapiens,"PARP8","","R-HSA-8938073"
R-HSA-3000171,"Non-integrin membrane-ECM interactions",1,61,0.0038970165463489428,0.8082683159892194,0.8082683159892194,1,22,0.0014508045370614613,9606,Homo sapiens,"ITGB1","","R-HSA-2731074"
R-HSA-1912422,"Pre-NOTCH Expression and Processing",2,113,0.007219063438318533,0.8097955168875302,0.8097955168875302,6,38,0.002505935109469797,9606,Homo sapiens,"EP300;HIST2H2AC","","R-HSA-9604834;R-HSA-1912415;R-HSA-9017835;R-HSA-9604831;R-HSA-1912416;R-HSA-9604829"
R-HSA-9824439,"Bacterial Infection Pathways",4,209,0.013352073085031623,0.8163876742495813,0.8163876742495813,4,152,0.010023740437879188,9606,Homo sapiens,"RNF213;SH3KBP1;MAPK1;EPS15","","R-HSA-8876262;R-HSA-8876255;R-HSA-9635609;R-HSA-9636296"
R-HSA-1236975,"Antigen processing-Cross presentation",2,115,0.007346834472625056,0.8174504038655581,0.8174504038655581,7,23,0.0015167501978369823,9606,Homo sapiens,"HLA-B;CYBA","","R-HSA-8863973;R-HSA-1236967;R-HSA-1236964;R-HSA-1236965;R-HSA-1236954;R-HSA-1236971;R-HSA-1236943"
R-HSA-3214815,"HDACs deacetylate histones",1,63,0.004024787580655466,0.8183948470237271,0.8183948470237271,4,5,3.297283038776049E-4,9606,Homo sapiens,"HIST2H2AC","","R-HSA-3777129;R-HSA-3782637;R-HSA-3782655;R-HSA-3769447"
R-HSA-212165,"Epigenetic regulation of gene expression",7,343,0.021912732383568646,0.8196441334851442,0.8196441334851442,81,119,0.007847533632286996,9606,Homo sapiens,"ATF7IP;CAST;KMT2A;EP300;BAZ2A;SMARCA2;HIST2H2AC","","R-HSA-5334097;R-HSA-9842839;R-HSA-9675026;R-HSA-9859223;R-HSA-427527;R-HSA-5334099;R-HSA-9851539;R-HSA-9842835;R-HSA-9842833;R-HSA-433672;R-HSA-427528;R-HSA-9843993;R-HSA-9859334;R-HSA-9859206;R-HSA-427409;R-HSA-9851534;R-HSA-9844111;R-HSA-9859084;R-HSA-9851530;R-HSA-9859082;R-HSA-9843978;R-HSA-212252;R-HSA-5250930;R-HSA-9842868;R-HSA-212263;R-HSA-9843122;R-HSA-9854130;R-HSA-9821235;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9859121;R-HSA-9854142;R-HSA-9859007;R-HSA-5250938;R-HSA-9843900;R-HSA-9845308;R-HSA-9842876;R-HSA-9854141;R-HSA-9859005;R-HSA-9818937;R-HSA-9821368;R-HSA-5227490;R-HSA-212269;R-HSA-9844006;R-HSA-9842850;R-HSA-9843118;R-HSA-9843119;R-HSA-9859119;R-HSA-9844015;R-HSA-9843116;R-HSA-9843117;R-HSA-9843115;R-HSA-9843927;R-HSA-5334160;R-HSA-9818576;R-HSA-9856211;R-HSA-5334164;R-HSA-9859291;R-HSA-427336;R-HSA-9727450;R-HSA-9844057;R-HSA-427337;R-HSA-5250947;R-HSA-9854146;R-HSA-5334151;R-HSA-5334152;R-HSA-9818574;R-HSA-9818954;R-HSA-9859273;R-HSA-427366;R-HSA-9859188;R-HSA-9842815;R-HSA-9859196;R-HSA-9856486;R-HSA-427383;R-HSA-5334179;R-HSA-9859182;R-HSA-9844716;R-HSA-427514;R-HSA-212222"
R-HSA-5617472,"Activation of anterior HOX genes in hindbrain development during early embryogenesis",2,116,0.007410719989778317,0.8211736491061513,0.8211736491061513,31,43,0.002835663413347402,9606,Homo sapiens,"EP300;HIST2H2AC","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-5619507,"Activation of HOX genes during differentiation",2,116,0.007410719989778317,0.8211736491061513,0.8211736491061513,31,43,0.002835663413347402,9606,Homo sapiens,"EP300;HIST2H2AC","","R-HSA-5617877;R-HSA-5617492;R-HSA-5617431;R-HSA-5621010;R-HSA-5617874;R-HSA-6810159;R-HSA-6810158;R-HSA-5617887;R-HSA-5617862;R-HSA-6810161;R-HSA-5617859;R-HSA-5617484;R-HSA-5617676;R-HSA-5693644;R-HSA-5617486;R-HSA-5617672;R-HSA-5617483;R-HSA-5617867;R-HSA-5621002;R-HSA-5617866;R-HSA-5617462;R-HSA-5617650;R-HSA-5617661;R-HSA-5617471;R-HSA-5617445;R-HSA-5617452;R-HSA-5617454;R-HSA-6810139;R-HSA-5617641;R-HSA-5617896;R-HSA-5617642"
R-HSA-9833110,"RSV-host interactions",2,116,0.007410719989778317,0.8211736491061513,0.8211736491061513,2,27,0.0017805328409390662,9606,Homo sapiens,"IRF3;EP300","","R-HSA-9833441;R-HSA-1028817"
R-HSA-5578775,"Ion homeostasis",1,64,0.0040886730978087265,0.8232562058042762,0.8232562058042762,4,17,0.0011210762331838565,9606,Homo sapiens,"ATP2B4","","R-HSA-418309;R-HSA-5617182;R-HSA-5617179;R-HSA-5617178"
R-HSA-3299685,"Detoxification of Reactive Oxygen Species",1,64,0.0040886730978087265,0.8232562058042762,0.8232562058042762,2,34,0.002242152466367713,9606,Homo sapiens,"CYBA","","R-HSA-6807557;R-HSA-1222376"
R-HSA-983168,"Antigen processing: Ubiquitination & Proteasome degradation",6,302,0.01929342618028493,0.8257276745150749,0.8257276745150749,5,9,5.935109469796888E-4,9606,Homo sapiens,"RNF213;HERC1;RNF19A;CBLB;UBR2;UBE2A","","R-HSA-983147;R-HSA-983157;R-HSA-983156;R-HSA-983140;R-HSA-983152"
R-HSA-112399,"IRS-mediated signalling",1,65,0.004152558614961988,0.8279877310710863,0.8279877310710863,2,9,5.935109469796888E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-74737;R-HSA-109699"
R-HSA-2980766,"Nuclear Envelope Breakdown",1,65,0.004152558614961988,0.8279877310710863,0.8279877310710863,2,13,8.572935900817726E-4,9606,Homo sapiens,"PRKCB","","R-HSA-5229194;R-HSA-5223304"
R-HSA-5621480,"Dectin-2 family",1,65,0.004152558614961988,0.8279877310710863,0.8279877310710863,1,12,7.913479293062516E-4,9606,Homo sapiens,"FYN","","R-HSA-5621355"
R-HSA-9758941,"Gastrulation",3,167,0.010668881364594646,0.8293740007319694,0.8293740007319694,6,104,0.006858348720654181,9606,Homo sapiens,"ZEB2;EP300","","R-HSA-9833063;R-HSA-9793383;R-HSA-9832845;R-HSA-9833066;R-HSA-9832907;R-HSA-9793400"
R-HSA-9755511,"KEAP1-NFE2L2 pathway",3,168,0.010732766881747909,0.8323714821407838,0.8323714821407838,58,117,0.0077156423107359534,9606,Homo sapiens,"MAP1LC3B;WIPF1;EP300","","R-HSA-9766677;R-HSA-9761812;R-HSA-9761815;R-HSA-9759364;R-HSA-9760128;R-HSA-9766656;R-HSA-9758088;R-HSA-9758090;R-HSA-9761846;R-HSA-9761841;R-HSA-9761849;R-HSA-9761828;R-HSA-9759141;R-HSA-9761836;R-HSA-9755304;R-HSA-9755306;R-HSA-9796055;R-HSA-9796054;R-HSA-9796049;R-HSA-9796048;R-HSA-9760081;R-HSA-9796051;R-HSA-9759186;R-HSA-9760082;R-HSA-9796050;R-HSA-9796061;R-HSA-9796060;R-HSA-9796057;R-HSA-9796059;R-HSA-9796058;R-HSA-9796039;R-HSA-9796045;R-HSA-9796044;R-HSA-9796040;R-HSA-9796043;R-HSA-9796042;R-HSA-9796084;R-HSA-9796080;R-HSA-9755507;R-HSA-9796082;R-HSA-9760125;R-HSA-9760122;R-HSA-9796069;R-HSA-9759332;R-HSA-9796068;R-HSA-9796071;R-HSA-9760103;R-HSA-9796070;R-HSA-9796065;R-HSA-9796064;R-HSA-9760097;R-HSA-9760099;R-HSA-9796066;R-HSA-9796077;R-HSA-9796076;R-HSA-9796079;R-HSA-9796075;R-HSA-9796074"
R-HSA-418990,"Adherens junctions interactions",1,66,0.004216444132115249,0.8325928823225944,0.8325928823225944,3,49,0.0032313373780005275,9606,Homo sapiens,"ZEB2","","R-HSA-9760965;R-HSA-9761025;R-HSA-9761027"
R-HSA-9772572,"Early SARS-CoV-2 Infection Events",1,66,0.004216444132115249,0.8325928823225944,0.8325928823225944,2,74,0.004879978897388552,9606,Homo sapiens,"MAP1LC3B","","R-HSA-9694580;R-HSA-9698265"
R-HSA-180786,"Extension of Telomeres",1,67,0.004280329649268511,0.8370750270897742,0.8370750270897742,23,28,0.0018464785017145871,9606,Homo sapiens,"TPP1","","R-HSA-174438;R-HSA-174439;R-HSA-9668597;R-HSA-9686521;R-HSA-174441;R-HSA-164617;R-HSA-174446;R-HSA-174447;R-HSA-174444;R-HSA-164620;R-HSA-174445;R-HSA-9686524;R-HSA-163090;R-HSA-174451;R-HSA-174448;R-HSA-163120;R-HSA-174452;R-HSA-163099;R-HSA-174427;R-HSA-174456;R-HSA-163096;R-HSA-174425;R-HSA-176702"
R-HSA-9033241,"Peroxisomal protein import",1,67,0.004280329649268511,0.8370750270897742,0.8370750270897742,4,26,0.0017145871801635452,9606,Homo sapiens,"SCP2","","R-HSA-9033233;R-HSA-9033235;R-HSA-9033236;R-HSA-9033524"
R-HSA-186712,"Regulation of beta-cell development",1,67,0.004280329649268511,0.8370750270897742,0.8370750270897742,1,26,0.0017145871801635452,9606,Homo sapiens,"EP300","","R-HSA-1980047"
R-HSA-2022090,"Assembly of collagen fibrils and other multimeric structures",1,67,0.004280329649268511,0.8370750270897742,0.8370750270897742,1,26,0.0017145871801635452,9606,Homo sapiens,"PLEC","","R-HSA-2213192"
R-HSA-2672351,"Stimuli-sensing channels",2,121,0.007730147575544624,0.8387869911630325,0.8387869911630325,2,33,0.002176206805592192,9606,Homo sapiens,"TSC22D3;STOM","","R-HSA-8863494;R-HSA-2682349"
R-HSA-977443,"GABA receptor activation",1,68,0.004344215166421772,0.8414374433753589,0.8414374433753589,3,12,7.913479293062516E-4,9606,Homo sapiens,"GNG2","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-156590,"Glutathione conjugation",1,68,0.004344215166421772,0.8414374433753589,0.8414374433753589,1,14,9.232392508572936E-4,9606,Homo sapiens,"MGST3","","R-HSA-176059"
R-HSA-8943724,"Regulation of PTEN gene transcription",1,68,0.004344215166421772,0.8414374433753589,0.8414374433753589,1,15,9.891849116328145E-4,9606,Homo sapiens,"MAPK1","","R-HSA-8944047"
R-HSA-9917777,"Epigenetic regulation by WDR5-containing histone modifying complexes",3,172,0.010988308950360954,0.8439134473121673,0.8439134473121673,41,68,0.004484304932735426,9606,Homo sapiens,"KMT2A;EP300;HIST2H2AC","","R-HSA-9675026;R-HSA-9859223;R-HSA-9818576;R-HSA-9856211;R-HSA-9851539;R-HSA-9859291;R-HSA-9859334;R-HSA-9859206;R-HSA-9854146;R-HSA-9851534;R-HSA-9859084;R-HSA-9818574;R-HSA-9851530;R-HSA-9859082;R-HSA-9818954;R-HSA-9859273;R-HSA-9859188;R-HSA-9843122;R-HSA-9854130;R-HSA-9821235;R-HSA-9843120;R-HSA-9854128;R-HSA-9843121;R-HSA-9859121;R-HSA-9854142;R-HSA-9842815;R-HSA-9859007;R-HSA-9843900;R-HSA-9859196;R-HSA-9854141;R-HSA-9859005;R-HSA-9818937;R-HSA-9821368;R-HSA-9856486;R-HSA-9843118;R-HSA-9859182;R-HSA-9843119;R-HSA-9859119;R-HSA-9843116;R-HSA-9843117;R-HSA-9843115"
R-HSA-6803157,"Antimicrobial peptides",2,123,0.007857918609851147,0.8453823841047199,0.8453823841047199,4,58,0.0038248483249802164,9606,Homo sapiens,"GNLY;S100A11;S100A10","","R-HSA-6807565;R-HSA-6806732;R-HSA-6807578;R-HSA-6798489"
R-HSA-983169,"Class I MHC mediated antigen processing & presentation",8,399,0.02549032134415128,0.8455888024995298,0.8455888024995298,25,48,0.0031653917172250064,9606,Homo sapiens,"RNF213;HERC1;RNF19A;HLA-B;CBLB;UBR2;CYBA;UBE2A","","R-HSA-8951499;R-HSA-1236954;R-HSA-983427;R-HSA-983426;R-HSA-983425;R-HSA-983424;R-HSA-1236943;R-HSA-8863973;R-HSA-983148;R-HSA-983147;R-HSA-983146;R-HSA-983145;R-HSA-983142;R-HSA-983140;R-HSA-983138;R-HSA-983422;R-HSA-983421;R-HSA-1236967;R-HSA-1236964;R-HSA-983161;R-HSA-1236965;R-HSA-1236971;R-HSA-983157;R-HSA-983156;R-HSA-983152"
R-HSA-2428928,"IRS-related events triggered by IGF1R",1,69,0.004408100683575033,0.8456833220284452,0.8456833220284452,2,12,7.913479293062516E-4,9606,Homo sapiens,"PIK3R1","","R-HSA-74737;R-HSA-109699"
R-HSA-9793380,"Formation of paraxial mesoderm",1,69,0.004408100683575033,0.8456833220284452,0.8456833220284452,2,29,0.0019124241624901082,9606,Homo sapiens,"EP300","","R-HSA-9793383;R-HSA-9793400"
R-HSA-8939902,"Regulation of RUNX2 expression and activity",1,69,0.004408100683575033,0.8456833220284452,0.8456833220284452,2,29,0.0019124241624901082,9606,Homo sapiens,"NR3C1","","R-HSA-9009085;R-HSA-8939900"
R-HSA-1660499,"Synthesis of PIPs at the plasma membrane",1,69,0.004408100683575033,0.8456833220284452,0.8456833220284452,2,33,0.002176206805592192,9606,Homo sapiens,"PIK3R1","","R-HSA-1676109;R-HSA-1676048"
R-HSA-8956321,"Nucleotide salvage",1,69,0.004408100683575033,0.8456833220284452,0.8456833220284452,1,22,0.0014508045370614613,9606,Homo sapiens,"UPP1","","R-HSA-74372"
R-HSA-1442490,"Collagen degradation",1,69,0.004408100683575033,0.8456833220284452,0.8456833220284452,1,34,0.002242152466367713,9606,Homo sapiens,"ADAM10","","R-HSA-2168960"
R-HSA-69620,"Cell Cycle Checkpoints",5,266,0.01699354756276752,0.8457906270745723,0.8457906270745723,7,56,0.0036929570034291742,9606,Homo sapiens,"CLIP1;CDKN1B;PPP2R5C;EMB;YWHAH","","R-HSA-141409;R-HSA-141431;R-HSA-75016;R-HSA-69562;R-HSA-141422;R-HSA-187934;R-HSA-141439"
R-HSA-1257604,"PIP3 activates AKT signaling",6,312,0.019932281351817543,0.8478289629595253,0.8478289629595253,18,88,0.005803218148245845,9606,Homo sapiens,"CNOT6L;CDKN1B;MAPK1;FYN;PPP2R5C;PIK3R1","","R-HSA-8857925;R-HSA-8944522;R-HSA-8948651;R-HSA-8945709;R-HSA-8944047;R-HSA-8948623;R-HSA-8944483;R-HSA-8948612;R-HSA-114542;R-HSA-8948583;R-HSA-8944632;R-HSA-2316434;R-HSA-8948569;R-HSA-8948602;R-HSA-198613;R-HSA-6811472;R-HSA-6811504;R-HSA-6811454"
R-HSA-9679506,"SARS-CoV Infections",12,572,0.036542515811665496,0.8485717290148421,0.8485717290148421,27,401,0.026444209970983908,9606,Homo sapiens,"ITGB1;CAP1;SRPK2;MAP1LC3B;IRF3;ITGA4;SH3KBP1;HLA-B;EP300;NR3C1;YWHAH;PARP8","","R-HSA-9687121;R-HSA-9754775;R-HSA-9709852;R-HSA-9729500;R-HSA-9698265;R-HSA-9755359;R-HSA-983426;R-HSA-9691421;R-HSA-9731077;R-HSA-9755328;R-HSA-9731009;R-HSA-9687109;R-HSA-9729730;R-HSA-9687435;R-HSA-9768142;R-HSA-9678925;R-HSA-918225;R-HSA-9729330;R-HSA-9694580;R-HSA-9729725;R-HSA-9729279;R-HSA-9679740;R-HSA-9685162;R-HSA-9737710;R-HSA-9727919;R-HSA-9705320;R-HSA-9686061"
R-HSA-156584,"Cytosolic sulfonation of small molecules",1,71,0.004535871717881557,0.8538378078753073,0.8538378078753073,1,24,0.0015826958586125032,9606,Homo sapiens,"TPST2","","R-HSA-8954262"
R-HSA-2428924,"IGF1R signaling cascade",1,72,0.0045997572350348175,0.8577523815013418,0.8577523815013418,2,17,0.0011210762331838565,9606,Homo sapiens,"PIK3R1","","R-HSA-74737;R-HSA-109699"
R-HSA-936837,"Ion transport by P-type ATPases",1,72,0.0045997572350348175,0.8577523815013418,0.8577523815013418,1,17,0.0011210762331838565,9606,Homo sapiens,"ATP2B4","","R-HSA-418309"
R-HSA-1234174,"Cellular response to hypoxia",1,73,0.004663642752188079,0.8615623546835915,0.8615623546835915,4,20,0.0013189132155104195,9606,Homo sapiens,"EP300","","R-HSA-1234167;R-HSA-1235035;R-HSA-1235070;R-HSA-1235037"
R-HSA-2404192,"Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)",1,73,0.004663642752188079,0.8615623546835915,0.8615623546835915,2,19,0.0012529675547348984,9606,Homo sapiens,"PIK3R1","","R-HSA-74737;R-HSA-109699"
