Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-9768759,"Regulation of NPAS4 gene expression",1,22,0.0014054813773717498,0.2712727417840729,0.3315804032632599,2,11,7.254022685307306E-4,9606,Homo sapiens,"NR3C1","","R-HSA-9769345;R-HSA-9769347"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",3,127,0.008113460678464192,0.27603150119384856,0.3315804032632599,2,14,9.232392508572936E-4,9606,Homo sapiens,"LGALS1;PDIA6;GZMH","","R-HSA-381500;R-HSA-8952289"
R-HSA-168643,"Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways",2,72,0.0045997572350348175,0.27712325406132643,0.3315804032632599,2,46,0.0030335003956739647,9606,Homo sapiens,"TNFAIP3;BIRC3","","R-HSA-688136;R-HSA-688137"
R-HSA-418217,"G beta:gamma signalling through PLC beta",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,2,2,1.3189132155104195E-4,9606,Homo sapiens,"GNG2","","R-HSA-398193;R-HSA-398040"
R-HSA-3928664,"Ephrin signaling",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,10,11,7.254022685307306E-4,9606,Homo sapiens,"FYN","","R-HSA-3928633;R-HSA-3928639;R-HSA-3928594;R-HSA-3928625;R-HSA-3928641;R-HSA-3928640;R-HSA-3928631;R-HSA-3928615;R-HSA-3928614;R-HSA-3928580"
R-HSA-416993,"Trafficking of GluR2-containing AMPA receptors",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,2,3,1.978369823265629E-4,9606,Homo sapiens,"PRKCB","","R-HSA-421007;R-HSA-416639"
R-HSA-500657,"Presynaptic function of Kainate receptors",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,1,2,1.3189132155104195E-4,9606,Homo sapiens,"GNG2","","R-HSA-500717"
R-HSA-6804760,"Regulation of TP53 Activity through Methylation",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,4,12,7.913479293062516E-4,9606,Homo sapiens,"EP300","","R-HSA-6804229;R-HSA-6804242;R-HSA-6804383;R-HSA-6804379"
R-HSA-4419969,"Depolymerization of the Nuclear Lamina",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,2,6,3.956739646531258E-4,9606,Homo sapiens,"PRKCB","","R-HSA-5229194;R-HSA-5223304"
R-HSA-9614657,"FOXO-mediated transcription of cell death genes",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,3,15,9.891849116328145E-4,9606,Homo sapiens,"EP300","","R-HSA-9622579;R-HSA-9622604;R-HSA-9622572"
R-HSA-5625900,"RHO GTPases activate CIT",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,1,6,3.956739646531258E-4,9606,Homo sapiens,"MYL6","","R-HSA-5671919"
R-HSA-156711,"Polo-like kinase mediated events",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,2,15,9.891849116328145E-4,9606,Homo sapiens,"EP300","","R-HSA-4088152;R-HSA-4088162"
R-HSA-432142,"Platelet sensitization by LDL",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,1,9,5.935109469796888E-4,9606,Homo sapiens,"PPP2R5C","","R-HSA-432143"
R-HSA-1839117,"Signaling by cytosolic FGFR1 fusion mutants",1,23,0.001469366894525011,0.28168758153168627,0.3315804032632599,1,14,9.232392508572936E-4,9606,Homo sapiens,"STAT5B","","R-HSA-1839112"
R-HSA-6802952,"Signaling by BRAF and RAF1 fusions",2,73,0.004663642752188079,0.2824193827564788,0.3315804032632599,4,5,3.297283038776049E-4,9606,Homo sapiens,"IQGAP1;TLN1","","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932"
R-HSA-373760,"L1CAM interactions",3,130,0.008305117229923976,0.2876746013150455,0.3315804032632599,6,54,0.0035610656818781325,9606,Homo sapiens,"ITGB1;MSN;EZR","","R-HSA-374677;R-HSA-443779;R-HSA-445088;R-HSA-445089;R-HSA-374686;R-HSA-374680"
R-HSA-9007101,"Rab regulation of trafficking",3,131,0.008369002747077237,0.2915646768637805,0.3315804032632599,3,35,0.002308098127143234,9606,Homo sapiens,"RAB27A;OPTN;ARF6","","R-HSA-8854182;R-HSA-8854293;R-HSA-8877308"
R-HSA-392851,"Prostacyclin signalling through prostacyclin receptor",1,24,0.0015332524116782726,0.29195422636865187,0.3315804032632599,3,5,3.297283038776049E-4,9606,Homo sapiens,"GNG2","","R-HSA-392852;R-HSA-392870;R-HSA-392874"
R-HSA-937041,"IKK complex recruitment mediated by RIP1",1,24,0.0015332524116782726,0.29195422636865187,0.3315804032632599,1,3,1.978369823265629E-4,9606,Homo sapiens,"BIRC3","","R-HSA-168915"
R-HSA-5627117,"RHO GTPases Activate ROCKs",1,24,0.0015332524116782726,0.29195422636865187,0.3315804032632599,2,7,4.616196254286468E-4,9606,Homo sapiens,"MYL6","","R-HSA-419232;R-HSA-419197"
R-HSA-449836,"Other interleukin signaling",1,24,0.0015332524116782726,0.29195422636865187,0.3315804032632599,1,17,0.0011210762331838565,9606,Homo sapiens,"IL32","","R-HSA-448591"
R-HSA-9671793,"Diseases of hemostasis",1,24,0.0015332524116782726,0.29195422636865187,0.3315804032632599,1,23,0.0015167501978369823,9606,Homo sapiens,"TPST2","","R-HSA-9668148"
R-HSA-422475,"Axon guidance",10,566,0.036159202708745924,0.2983254787286509,0.3315804032632599,72,295,0.019453969928778687,9606,Homo sapiens,"ITGB1;VASP;CAP1;MYL6;SH3KBP1;MSN;FYN;TLN1;EZR","","R-HSA-3928633;R-HSA-374663;R-HSA-374662;R-HSA-3928639;R-HSA-443779;R-HSA-3928627;R-HSA-3928625;R-HSA-3928631;R-HSA-374664;R-HSA-3928628;R-HSA-374677;R-HSA-3928616;R-HSA-3928623;R-HSA-374686;R-HSA-3928615;R-HSA-374680;R-HSA-3928614;R-HSA-3928602;R-HSA-418850;R-HSA-3928607;R-HSA-445088;R-HSA-4093336;R-HSA-445089;R-HSA-3928604;R-HSA-434990;R-HSA-374701;R-HSA-3928594;R-HSA-418858;R-HSA-418856;R-HSA-4093327;R-HSA-418868;R-HSA-3928584;R-HSA-418865;R-HSA-399934;R-HSA-399935;R-HSA-391868;R-HSA-391871;R-HSA-399933;R-HSA-418874;R-HSA-391865;R-HSA-399930;R-HSA-3928583;R-HSA-399931;R-HSA-399928;R-HSA-391867;R-HSA-391866;R-HSA-3928580;R-HSA-399942;R-HSA-8855237;R-HSA-399941;R-HSA-399939;R-HSA-399936;R-HSA-399951;R-HSA-376140;R-HSA-399946;R-HSA-399947;R-HSA-399944;R-HSA-373716;R-HSA-428883;R-HSA-399952;R-HSA-8855259;R-HSA-392053;R-HSA-3928651;R-HSA-428534;R-HSA-392054;R-HSA-3928648;R-HSA-392051;R-HSA-3928642;R-HSA-3928641;R-HSA-419197;R-HSA-3928640;R-HSA-3928645"
R-HSA-416572,"Sema4D induced cell migration and growth-cone collapse",1,25,0.0015971379288315338,0.30207477571076446,0.3315804032632599,1,7,4.616196254286468E-4,9606,Homo sapiens,"MYL6","","R-HSA-419197"
R-HSA-445144,"Signal transduction by L1",1,25,0.0015971379288315338,0.30207477571076446,0.3315804032632599,1,11,7.254022685307306E-4,9606,Homo sapiens,"ITGB1","","R-HSA-374686"
R-HSA-2022377,"Metabolism of Angiotensinogen to Angiotensins",1,25,0.0015971379288315338,0.30207477571076446,0.3315804032632599,1,19,0.0012529675547348984,9606,Homo sapiens,"GZMH","","R-HSA-2022411"
R-HSA-8953897,"Cellular responses to stimuli",19,1155,0.07378777231201687,0.3044854376274406,0.3315804032632599,97,603,0.039765233447639145,9606,Homo sapiens,"ITGB1;CAP1;ANXA2;WIPF1;MSN;CYBA;RORA;NR3C1;PDIA6;GNG2;CAPNS1;EP300;FYN;EMB;TLN1;FKBP5","","R-HSA-9860500;R-HSA-9759364;R-HSA-9861511;R-HSA-3371554;R-HSA-9708423;R-HSA-9855106;R-HSA-9760128;R-HSA-1368065;R-HSA-9708430;R-HSA-9758088;R-HSA-9758090;R-HSA-9861300;R-HSA-9759141;R-HSA-9690534;R-HSA-3225867;R-HSA-9861293;R-HSA-9755304;R-HSA-9755306;R-HSA-9796055;R-HSA-9796054;R-HSA-9796049;R-HSA-9796048;R-HSA-9796051;R-HSA-9759186;R-HSA-9796050;R-HSA-9865182;R-HSA-9796061;R-HSA-9796060;R-HSA-1235035;R-HSA-9796057;R-HSA-9796059;R-HSA-9796058;R-HSA-1235037;R-HSA-9796039;R-HSA-9796045;R-HSA-9865167;R-HSA-9796044;R-HSA-9861324;R-HSA-9796040;R-HSA-9796043;R-HSA-9796042;R-HSA-9796084;R-HSA-6807557;R-HSA-9796080;R-HSA-9796082;R-HSA-9865215;R-HSA-549475;R-HSA-1235070;R-HSA-9796069;R-HSA-9796068;R-HSA-9796071;R-HSA-9796070;R-HSA-9796065;R-HSA-9796064;R-HSA-9865184;R-HSA-9796066;R-HSA-9796077;R-HSA-9796076;R-HSA-9796079;R-HSA-9796075;R-HSA-9796074;R-HSA-9865238;R-HSA-1791131;R-HSA-9761812;R-HSA-9865748;R-HSA-9761815;R-HSA-9865501;R-HSA-9865228;R-HSA-9865226;R-HSA-9761846;R-HSA-9761841;R-HSA-9865520;R-HSA-9761849;R-HSA-9761828;R-HSA-9761836;R-HSA-1791137;R-HSA-9760081;R-HSA-9760082;R-HSA-3225851;R-HSA-5618073;R-HSA-400342;R-HSA-9678925;R-HSA-1234167;R-HSA-5618098;R-HSA-9755507;R-HSA-9760125;R-HSA-5618105;R-HSA-9760122;R-HSA-9759332;R-HSA-9760103;R-HSA-5618080;R-HSA-9760097;R-HSA-9760099;R-HSA-5618093;R-HSA-9861484;R-HSA-1222376;R-HSA-9861485"
R-HSA-2500257,"Resolution of Sister Chromatid Cohesion",3,135,0.008624544815690282,0.3071580584503121,0.3315804032632599,4,13,8.572935900817726E-4,9606,Homo sapiens,"CLIP1;PPP2R5C;EMB","","R-HSA-2484822;R-HSA-1638803;R-HSA-2468287;R-HSA-1638821"
R-HSA-202040,"G-protein activation",1,26,0.0016610234459847953,0.312051299363701,0.3315804032632599,5,6,3.956739646531258E-4,9606,Homo sapiens,"GNG2","","R-HSA-167408;R-HSA-167429;R-HSA-167419;R-HSA-167433;R-HSA-112271"
R-HSA-392170,"ADP signalling through P2Y purinoceptor 12",1,26,0.0016610234459847953,0.312051299363701,0.3315804032632599,3,4,2.637826431020839E-4,9606,Homo sapiens,"GNG2","","R-HSA-392195;R-HSA-392187;R-HSA-392202"
R-HSA-9013695,"NOTCH4 Intracellular Domain Regulates Transcription",1,26,0.0016610234459847953,0.312051299363701,0.3315804032632599,1,9,5.935109469796888E-4,9606,Homo sapiens,"EP300","","R-HSA-9604664"
R-HSA-9006931,"Signaling by Nuclear Receptors",7,383,0.0244681530696991,0.3138245568869926,0.3315804032632599,33,195,0.01285940385122659,9606,Homo sapiens,"ARL4C;GNG2;EP300;EMB;FKBP5","","R-HSA-9011981;R-HSA-9023884;R-HSA-9008271;R-HSA-9716947;R-HSA-9018497;R-HSA-9618394;R-HSA-9018499;R-HSA-9618392;R-HSA-8939203;R-HSA-8939204;R-HSA-9011975;R-HSA-9009371;R-HSA-9605057;R-HSA-9008285;R-HSA-9021596;R-HSA-9038163;R-HSA-9716913;R-HSA-9032751;R-HSA-9021601;R-HSA-9021600;R-HSA-9023840;R-HSA-9009378;R-HSA-9011941;R-HSA-9038052;R-HSA-9023846;R-HSA-9029561;R-HSA-9008315;R-HSA-9618407;R-HSA-9618405;R-HSA-9023859;R-HSA-9632873;R-HSA-9023860;R-HSA-9709547"
R-HSA-5250913,"Positive epigenetic regulation of rRNA expression",2,79,0.005046955855107647,0.31409448178476695,0.3315804032632599,3,7,4.616196254286468E-4,9606,Homo sapiens,"CAST;EP300","","R-HSA-5250930;R-HSA-5250947;R-HSA-5250938"
R-HSA-9816359,"Maternal to zygotic transition (MZT)",3,137,0.008752315849996806,0.31496842477616616,0.3315804032632599,4,46,0.0030335003956739647,9606,Homo sapiens,"TUT7;EP300","","R-HSA-9820807;R-HSA-8941312;R-HSA-9816396;R-HSA-9818523"
R-HSA-9705462,"Inactivation of CSF3 (G-CSF) signaling",1,27,0.0017249089631380565,0.32188583793883907,0.3315804032632599,4,9,5.935109469796888E-4,9606,Homo sapiens,"STAT5B","","R-HSA-9705461;R-HSA-9705458;R-HSA-9705465;R-HSA-9705466"
R-HSA-9671555,"Signaling by PDGFR in disease",1,27,0.0017249089631380565,0.32188583793883907,0.3315804032632599,2,24,0.0015826958586125032,9606,Homo sapiens,"BIN2","","R-HSA-9673761;R-HSA-9673760"
R-HSA-204998,"Cell death signalling via NRAGE, NRIF and NADE",2,81,0.00517472688941417,0.3245923700215345,0.3315804032632599,1,17,0.0011210762331838565,9606,Homo sapiens,"AKAP13;PREX1","","R-HSA-205039"
R-HSA-212436,"Generic Transcription Pathway",25,1573,0.10049191848208011,0.32884416236559044,0.3315804032632599,165,880,0.05803218148245846,9606,Homo sapiens,"MECP2;PRKCB;EP300;RORA;EMB;PPP2R5C;ITGAL;NR3C1;RUNX3;FKBP5","","R-HSA-8937097;R-HSA-3215152;R-HSA-8878212;R-HSA-8951951;R-HSA-8951695;R-HSA-8878220;R-HSA-8951428;R-HSA-9017988;R-HSA-9022872;R-HSA-9021851;R-HSA-9006490;R-HSA-6811508;R-HSA-9769345;R-HSA-9022365;R-HSA-9023132;R-HSA-8951966;R-HSA-9769347;R-HSA-9006992;R-HSA-3215144;R-HSA-8878237;R-HSA-8951442;R-HSA-9022359;R-HSA-9021847;R-HSA-9022870;R-HSA-8952232;R-HSA-9769141;R-HSA-8936616;R-HSA-8951977;R-HSA-9006507;R-HSA-9615536;R-HSA-9005995;R-HSA-9005994;R-HSA-8878243;R-HSA-9006508;R-HSA-8936621;R-HSA-9022625;R-HSA-8865454;R-HSA-8952226;R-HSA-9615801;R-HSA-9005988;R-HSA-9006503;R-HSA-6811479;R-HSA-9009085;R-HSA-8936628;R-HSA-9615829;R-HSA-9021888;R-HSA-9615554;R-HSA-9022941;R-HSA-9022175;R-HSA-9021919;R-HSA-9022942;R-HSA-9022935;R-HSA-9022934;R-HSA-6804229;R-HSA-9022186;R-HSA-8878050;R-HSA-376419;R-HSA-9021935;R-HSA-9006050;R-HSA-9018594;R-HSA-8878056;R-HSA-9006585;R-HSA-9021945;R-HSA-9022456;R-HSA-9021944;R-HSA-8952058;R-HSA-9021946;R-HSA-9021949;R-HSA-9021948;R-HSA-9006588;R-HSA-6804242;R-HSA-8952062;R-HSA-9021951;R-HSA-9021183;R-HSA-9021950;R-HSA-9021182;R-HSA-4396347;R-HSA-9022453;R-HSA-3222093;R-HSA-9022728;R-HSA-9617683;R-HSA-9022734;R-HSA-9021953;R-HSA-9021952;R-HSA-9021954;R-HSA-8952069;R-HSA-1980047;R-HSA-5628871;R-HSA-8949276;R-HSA-382096;R-HSA-8952081;R-HSA-8936979;R-HSA-9622579;R-HSA-8878117;R-HSA-9006122;R-HSA-4411367;R-HSA-9022764;R-HSA-8939054;R-HSA-8936481;R-HSA-8936995;R-HSA-8952101;R-HSA-8986937;R-HSA-8937016;R-HSA-9620515;R-HSA-8939066;R-HSA-8986939;R-HSA-9023549;R-HSA-8935740;R-HSA-8864307;R-HSA-8878130;R-HSA-8986940;R-HSA-8952382;R-HSA-8986943;R-HSA-8878143;R-HSA-8952371;R-HSA-9023538;R-HSA-9022770;R-HSA-8935731;R-HSA-8949301;R-HSA-9622572;R-HSA-6792871;R-HSA-9733207;R-HSA-8937037;R-HSA-8952399;R-HSA-8937807;R-HSA-8952128;R-HSA-8937792;R-HSA-9017921;R-HSA-9617758;R-HSA-9625693;R-HSA-8952408;R-HSA-9020504;R-HSA-8937050;R-HSA-9617735;R-HSA-8949343;R-HSA-8937814;R-HSA-9622604;R-HSA-8949335;R-HSA-9023592;R-HSA-9022315;R-HSA-9022314;R-HSA-8878178;R-HSA-9020513;R-HSA-9017441;R-HSA-8952419;R-HSA-9017954;R-HSA-8878186;R-HSA-8951910;R-HSA-9017447;R-HSA-9625699;R-HSA-8952442;R-HSA-8951676;R-HSA-8939900;R-HSA-9733216;R-HSA-6805650;R-HSA-8878193;R-HSA-9017983;R-HSA-6792863;R-HSA-9023345;R-HSA-6804383;R-HSA-9023346;R-HSA-6804379;R-HSA-9023348;R-HSA-8951926;R-HSA-9023351"
R-HSA-201681,"TCF dependent signaling in response to WNT",4,202,0.012904874464958794,0.33103732611560155,0.3315804032632599,6,71,0.004682141915061989,9606,Homo sapiens,"EP300;PPP2R5C;EMB;RUNX3","","R-HSA-4411367;R-HSA-3769391;R-HSA-201685;R-HSA-3601585;R-HSA-3769392;R-HSA-3322427"
R-HSA-389357,"CD28 dependent PI3K/Akt signaling",1,28,0.001788794480291318,0.3315804032632599,0.3315804032632599,2,9,5.935109469796888E-4,9606,Homo sapiens,"FYN","","R-HSA-389158;R-HSA-388832"
R-HSA-3238698,"WNT ligand biogenesis and trafficking",1,28,0.001788794480291318,0.3315804032632599,0.3315804032632599,1,12,7.913479293062516E-4,9606,Homo sapiens,"TMED5","","R-HSA-3247837"
R-HSA-2173788,"Downregulation of TGF-beta receptor signaling",1,28,0.001788794480291318,0.3315804032632599,0.3315804032632599,2,28,0.0018464785017145871,9606,Homo sapiens,"EMB","","R-HSA-2167924;R-HSA-178215"
R-HSA-1474244,"Extracellular matrix organization",6,328,0.020954449626269724,0.33359168002500794,0.33359168002500794,55,319,0.02103666578739119,9606,Homo sapiens,"ITGB1;CAST;CAPNS1;ITGB2;ITGAL","","R-HSA-114563;R-HSA-2473511;R-HSA-216064;R-HSA-216069;R-HSA-216068;R-HSA-199050;R-HSA-4084912;R-HSA-4084910;R-HSA-204434;R-HSA-216082;R-HSA-8848658;R-HSA-4084903;R-HSA-2395320;R-HSA-198941;R-HSA-4088220;R-HSA-2327695;R-HSA-4085133;R-HSA-2426259;R-HSA-2470555;R-HSA-349626;R-HSA-2484965;R-HSA-2426471;R-HSA-4539779;R-HSA-2328037;R-HSA-2467436;R-HSA-4086132;R-HSA-265428;R-HSA-265429;R-HSA-202706;R-HSA-2534260;R-HSA-202704;R-HSA-265424;R-HSA-2752125;R-HSA-2396029;R-HSA-202718;R-HSA-2752118;R-HSA-202723;R-HSA-2327746;R-HSA-202727;R-HSA-4085083;R-HSA-3907292;R-HSA-216043;R-HSA-2731074;R-HSA-216040;R-HSA-2681667;R-HSA-216045;R-HSA-9679740;R-HSA-216051;R-HSA-216050;R-HSA-4086223;R-HSA-216048;R-HSA-4088264;R-HSA-4086216;R-HSA-216058;R-HSA-216061"
R-HSA-375276,"Peptide ligand-binding receptors",4,203,0.012968759982112055,0.33427367378937634,0.33427367378937634,4,83,0.005473489844368241,9606,Homo sapiens,"ANXA1;CCL5;CCL4","","R-HSA-373061;R-HSA-443986;R-HSA-444476;R-HSA-391913"
R-HSA-8852135,"Protein ubiquitination",2,83,0.005302497923720693,0.3350489039044704,0.3350489039044704,5,32,0.0021102611448166712,9606,Homo sapiens,"HLA-B;UBE2A","","R-HSA-8943080;R-HSA-8943083;R-HSA-8852130;R-HSA-8942099;R-HSA-8942101"
R-HSA-392451,"G beta:gamma signalling through PI3Kgamma",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,2,4,2.637826431020839E-4,9606,Homo sapiens,"GNG2","","R-HSA-392295;R-HSA-392300"
R-HSA-982772,"Growth hormone receptor signaling",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,5,28,0.0018464785017145871,9606,Homo sapiens,"STAT5B","","R-HSA-452102;R-HSA-507937;R-HSA-1168393;R-HSA-1168394;R-HSA-1168894"
R-HSA-9830674,"Formation of the ureteric bud",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,2,14,9.232392508572936E-4,9606,Homo sapiens,"ITGB1","","R-HSA-9830951;R-HSA-9830765"
R-HSA-2024101,"CS/DS degradation",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,1,10,6.594566077552098E-4,9606,Homo sapiens,"IDS","","R-HSA-1793182"
R-HSA-9634638,"Estrogen-dependent nuclear events downstream of ESR-membrane signaling",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,1,12,7.913479293062516E-4,9606,Homo sapiens,"EMB","","R-HSA-9632873"
R-HSA-3000170,"Syndecan interactions",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,1,15,9.891849116328145E-4,9606,Homo sapiens,"ITGB1","","R-HSA-2731074"
R-HSA-8854691,"Interleukin-20 family signaling",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,3,56,0.0036929570034291742,9606,Homo sapiens,"STAT5B","","R-HSA-8986985;R-HSA-8987033;R-HSA-8987266"
R-HSA-164952,"The role of Nef in HIV-1 replication and disease pathogenesis",1,29,0.0018526799974445793,0.34113697878385063,0.34113697878385063,1,20,0.0013189132155104195,9606,Homo sapiens,"FYN","","R-HSA-200908"
R-HSA-913531,"Interferon Signaling",7,397,0.02536255030984476,0.3460674610568335,0.3460674610568335,5,119,0.007847533632286996,9606,Homo sapiens,"HLA-B;HLA-DPB1;FLNA;HLA-DPA1","","R-HSA-1015702;R-HSA-8985123;R-HSA-1031716;R-HSA-1015699;R-HSA-1031713"
R-HSA-428930,"Thromboxane signalling through TP receptor",1,30,0.0019165655145978408,0.3505575199660096,0.3505575199660096,6,8,5.275652862041678E-4,9606,Homo sapiens,"GNG2","","R-HSA-428918;R-HSA-428917;R-HSA-428752;R-HSA-428750;R-HSA-428909;R-HSA-428749"
R-HSA-9703648,"Signaling by FLT3 ITD and TKD mutants",1,30,0.0019165655145978408,0.3505575199660096,0.3505575199660096,13,24,0.0015826958586125032,9606,Homo sapiens,"STAT5B","","R-HSA-9698033;R-HSA-9698007;R-HSA-9698005;R-HSA-9698043;R-HSA-9698041;R-HSA-9698013;R-HSA-9698754;R-HSA-9698016;R-HSA-9698021;R-HSA-9703436;R-HSA-9698762;R-HSA-9698026;R-HSA-9698029"
R-HSA-418592,"ADP signalling through P2Y purinoceptor 1",1,30,0.0019165655145978408,0.3505575199660096,0.3505575199660096,3,7,4.616196254286468E-4,9606,Homo sapiens,"GNG2","","R-HSA-418581;R-HSA-418579;R-HSA-418576"
R-HSA-429947,"Deadenylation of mRNA",1,30,0.0019165655145978408,0.3505575199660096,0.3505575199660096,1,4,2.637826431020839E-4,9606,Homo sapiens,"TUT7","","R-HSA-8941312"
R-HSA-5669034,"TNFs bind their physiological receptors",1,30,0.0019165655145978408,0.3505575199660096,0.3505575199660096,1,13,8.572935900817726E-4,9606,Homo sapiens,"TNFRSF1B","","R-HSA-5669097"
R-HSA-983169,"Class I MHC mediated antigen processing & presentation",7,399,0.02549032134415128,0.35070989937091346,0.35070989937091346,25,48,0.0031653917172250064,9606,Homo sapiens,"RNF213;RNF19A;HLA-B;UBR2;CBLB;CYBA;UBE2A","","R-HSA-8951499;R-HSA-1236954;R-HSA-983427;R-HSA-983426;R-HSA-983425;R-HSA-983424;R-HSA-1236943;R-HSA-8863973;R-HSA-983148;R-HSA-983147;R-HSA-983146;R-HSA-983145;R-HSA-983142;R-HSA-983140;R-HSA-983138;R-HSA-983422;R-HSA-983421;R-HSA-1236967;R-HSA-1236964;R-HSA-983161;R-HSA-1236965;R-HSA-1236971;R-HSA-983157;R-HSA-983156;R-HSA-983152"
R-HSA-9843745,"Adipogenesis",3,147,0.009391171021529419,0.35402367594303163,0.35402367594303163,12,33,0.002176206805592192,9606,Homo sapiens,"EP300;CKLF","","R-HSA-1183058;R-HSA-560472;R-HSA-560473;R-HSA-560491;R-HSA-381377;R-HSA-560493;R-HSA-381283;R-HSA-560510;R-HSA-381309;R-HSA-1183003;R-HSA-560498;R-HSA-560517"
R-HSA-1474228,"Degradation of the extracellular matrix",3,148,0.00945505653868268,0.3579201628224058,0.3579201628224058,2,105,0.006924294381429702,9606,Homo sapiens,"CAST;CAPNS1","","R-HSA-2534260;R-HSA-8848658"
R-HSA-1296059,"G protein gated Potassium channels",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG2","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-997272,"Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG2","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-1296041,"Activation of G protein gated Potassium channels",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,3,3,1.978369823265629E-4,9606,Homo sapiens,"GNG2","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-3000157,"Laminin interactions",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,5,15,9.891849116328145E-4,9606,Homo sapiens,"ITGB1","","R-HSA-216051;R-HSA-216048;R-HSA-3907292;R-HSA-216058;R-HSA-349626"
R-HSA-5218921,"VEGFR2 mediated cell proliferation",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,4,12,7.913479293062516E-4,9606,Homo sapiens,"PRKCB","","R-HSA-5218813;R-HSA-5218823;R-HSA-5218805;R-HSA-5218821"
R-HSA-9839394,"TGFBR3 expression",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,1,8,5.275652862041678E-4,9606,Homo sapiens,"EP300","","R-HSA-9839371"
R-HSA-3214842,"HDMs demethylate histones",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,2,17,0.0011210762331838565,9606,Homo sapiens,"ARID5B","","R-HSA-4724284;R-HSA-5661115"
R-HSA-400685,"Sema4D in semaphorin signaling",1,31,0.001980451031751102,0.35984395468652697,0.35984395468652697,1,13,8.572935900817726E-4,9606,Homo sapiens,"MYL6","","R-HSA-419197"
R-HSA-400042,"Adrenaline,noradrenaline inhibits insulin secretion",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,4,6,3.956739646531258E-4,9606,Homo sapiens,"GNG2","","R-HSA-400037;R-HSA-400097;R-HSA-400046;R-HSA-400092"
R-HSA-9703465,"Signaling by FLT3 fusion proteins",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,8,18,0.0011870218939593776,9606,Homo sapiens,"STAT5B","","R-HSA-9698754;R-HSA-9698033;R-HSA-9703436;R-HSA-9698043;R-HSA-9698762;R-HSA-9698041;R-HSA-9703432;R-HSA-9703435"
R-HSA-5357769,"Caspase activation via extrinsic apoptotic signalling pathway",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,4,17,0.0011210762331838565,9606,Homo sapiens,"TRADD","","R-HSA-139952;R-HSA-3371360;R-HSA-141159;R-HSA-3465448"
R-HSA-8874081,"MET activates PTK2 signaling",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,1,5,3.297283038776049E-4,9606,Homo sapiens,"ITGB1","","R-HSA-8874079"
R-HSA-5689901,"Metalloprotease DUBs",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,1,6,3.956739646531258E-4,9606,Homo sapiens,"EP300","","R-HSA-5691381"
R-HSA-210500,"Glutamate Neurotransmitter Release Cycle",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,1,8,5.275652862041678E-4,9606,Homo sapiens,"ARL6IP5","","R-HSA-210404"
R-HSA-264876,"Insulin processing",1,32,0.0020443365489043633,0.36899818362113856,0.36899818362113856,1,17,0.0011210762331838565,9606,Homo sapiens,"RAB27A","","R-HSA-9023171"
