Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5683057,"MAPK family signaling cascades",9,367,0.023445984795246917,0.14810275562104525,0.40657201368471496,6,122,0.008045370614613558,9606,Homo sapiens,"DUSP4;DUSP5;IL2RA;PDGFA;NCAM1;DUSP8;AREG;PTPN3","","R-HSA-8868118;R-HSA-8867654;R-HSA-5672965;R-HSA-5675376;R-HSA-5675373;R-HSA-8867658"
R-HSA-187687,"Signalling to ERKs",2,42,0.002683191720436977,0.15018973058390195,0.40657201368471496,17,32,0.0021102611448166712,9606,Homo sapiens,"NTRK1","","R-HSA-187746;R-HSA-170978;R-HSA-169891;R-HSA-170979;R-HSA-170977;R-HSA-169895;R-HSA-9612980;R-HSA-167019;R-HSA-169901;R-HSA-187698;R-HSA-167056;R-HSA-169904;R-HSA-167217;R-HSA-187697;R-HSA-169905;R-HSA-170964;R-HSA-170975"
R-HSA-381042,"PERK regulates gene expression",2,42,0.002683191720436977,0.15018973058390195,0.40657201368471496,1,11,7.254022685307306E-4,9606,Homo sapiens,"ATF3","","R-HSA-1791173"
R-HSA-9732724,"IFNG signaling activates MAPKs",1,10,6.388551715326135E-4,0.15037493621872122,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"IFNG","","R-HSA-9732753;R-HSA-9732738;R-HSA-9732729"
R-HSA-8849473,"PTK6 Expression",1,10,6.388551715326135E-4,0.15037493621872122,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"EPAS1","","R-HSA-8848804;R-HSA-8856930;R-HSA-8848812"
R-HSA-72200,"mRNA Editing: C to U Conversion",1,10,6.388551715326135E-4,0.15037493621872122,0.40657201368471496,2,3,1.978369823265629E-4,9606,Homo sapiens,"APOBEC3B","","R-HSA-77609;R-HSA-83677"
R-HSA-139915,"Activation of PUMA and translocation to mitochondria",1,10,6.388551715326135E-4,0.15037493621872122,0.40657201368471496,2,5,3.297283038776049E-4,9606,Homo sapiens,"TP63","","R-HSA-139913;R-HSA-4331340"
R-HSA-5666185,"RHO GTPases Activate Rhotekin and Rhophilins",1,10,6.388551715326135E-4,0.15037493621872122,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"RHOB","","R-HSA-5666178;R-HSA-5667037"
R-HSA-381426,"Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",4,127,0.008113460678464192,0.15481493352566233,0.40657201368471496,14,14,9.232392508572936E-4,9606,Homo sapiens,"C3;CSF1;IGF1;PRSS23","","R-HSA-381412;R-HSA-381543;R-HSA-381446;R-HSA-381537;R-HSA-8952289;R-HSA-381487;R-HSA-381518;R-HSA-381545;R-HSA-381461;R-HSA-381500;R-HSA-381503;R-HSA-381496;R-HSA-381435;R-HSA-381466"
R-HSA-1368108,"BMAL1:CLOCK,NPAS2 activates circadian gene expression",2,43,0.0027470772375902384,0.1558368031482884,0.40657201368471496,2,20,0.0013189132155104195,9606,Homo sapiens,"SERPINE1","","R-HSA-5663124;R-HSA-549364"
R-HSA-5689896,"Ovarian tumor domain proteases",2,44,0.0028109627547434997,0.1615238284283611,0.40657201368471496,6,14,9.232392508572936E-4,9606,Homo sapiens,"TNIP3;TNFAIP3","","R-HSA-5690870;R-HSA-688136;R-HSA-8869506;R-HSA-5690845;R-HSA-5690827;R-HSA-5690856"
R-HSA-2173796,"SMAD2/SMAD3:SMAD4 heterotrimer regulates transcription",2,44,0.0028109627547434997,0.1615238284283611,0.40657201368471496,2,24,0.0015826958586125032,9606,Homo sapiens,"SERPINE1","","R-HSA-2106586;R-HSA-9736959"
R-HSA-8948216,"Collagen chain trimerization",2,44,0.0028109627547434997,0.1615238284283611,0.40657201368471496,2,28,0.0018464785017145871,9606,Homo sapiens,"COL6A5;COL9A2","","R-HSA-8944229;R-HSA-8944247"
R-HSA-5663202,"Diseases of signal transduction by growth factor receptors and second messengers",12,533,0.0340509806426883,0.16373230598121868,0.40657201368471496,13,516,0.03402796096016882,9606,Homo sapiens,"NR4A1;TPM1;LMNA;GZMB;PDGFA;TWIST1;DUSP8;PIK3AP1;AREG","","R-HSA-9700181;R-HSA-9652816;R-HSA-9851088;R-HSA-6802927;R-HSA-1225978;R-HSA-2400009;R-HSA-6802935;R-HSA-2399988;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-9851109;R-HSA-9851084"
R-HSA-212718,"EGFR interacts with phospholipase C-gamma",1,11,7.027406886858749E-4,0.1641130232396587,0.40657201368471496,3,3,1.978369823265629E-4,9606,Homo sapiens,"AREG","","R-HSA-212706;R-HSA-212710;R-HSA-212713"
R-HSA-419812,"Calcitonin-like ligand receptors",1,11,7.027406886858749E-4,0.1641130232396587,0.40657201368471496,3,8,5.275652862041678E-4,9606,Homo sapiens,"RAMP1","","R-HSA-9733292;R-HSA-420127;R-HSA-420265"
R-HSA-442380,"Zinc influx into cells by the SLC39 gene family",1,11,7.027406886858749E-4,0.1641130232396587,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"SLC39A14","","R-HSA-442387;R-HSA-442317"
R-HSA-111453,"BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members",1,11,7.027406886858749E-4,0.1641130232396587,0.40657201368471496,1,5,3.297283038776049E-4,9606,Homo sapiens,"BMF","","R-HSA-508163"
R-HSA-877300,"Interferon gamma signaling",5,177,0.01130773653612726,0.16452402780154618,0.40657201368471496,17,23,0.0015167501978369823,9606,Homo sapiens,"MT2A;IFNG;NCAM1","","R-HSA-9689680;R-HSA-9732753;R-HSA-9734547;R-HSA-873924;R-HSA-873927;R-HSA-873926;R-HSA-1031716;R-HSA-873921;R-HSA-9732729;R-HSA-1031713;R-HSA-873922;R-HSA-877308;R-HSA-873919;R-HSA-873918;R-HSA-9732738;R-HSA-877269;R-HSA-909552"
R-HSA-416482,"G alpha (12/13) signalling events",3,86,0.005494154475180477,0.1663459661677803,0.40657201368471496,6,15,9.891849116328145E-4,9606,Homo sapiens,"TIAM2;GNG4;RHOB","","R-HSA-751019;R-HSA-751039;R-HSA-419166;R-HSA-751027;R-HSA-751029;R-HSA-419049"
R-HSA-216083,"Integrin cell surface interactions",3,86,0.005494154475180477,0.1663459661677803,0.40657201368471496,7,55,0.0036270113426536536,9606,Homo sapiens,"COL6A5;COL9A2;ITGA9","","R-HSA-265428;R-HSA-4086223;R-HSA-265424;R-HSA-216068;R-HSA-4084903;R-HSA-2467436;R-HSA-2327695"
R-HSA-1474244,"Extracellular matrix organization",8,328,0.020954449626269724,0.169524599997956,0.40657201368471496,44,319,0.02103666578739119,9606,Homo sapiens,"SERPINE1;PDGFA;DMD;NCAM1;COL6A5;COL9A2;ITGA9;CTSB","","R-HSA-8948232;R-HSA-2002460;R-HSA-8948234;R-HSA-2327909;R-HSA-216068;R-HSA-1564112;R-HSA-8948224;R-HSA-2467436;R-HSA-8948226;R-HSA-2396079;R-HSA-8948228;R-HSA-8948230;R-HSA-1564184;R-HSA-8948231;R-HSA-265428;R-HSA-265424;R-HSA-2396337;R-HSA-1981128;R-HSA-1980233;R-HSA-4084903;R-HSA-1981120;R-HSA-2466106;R-HSA-2471621;R-HSA-1650808;R-HSA-2328129;R-HSA-1614460;R-HSA-1614461;R-HSA-2022073;R-HSA-2681667;R-HSA-2327695;R-HSA-2089971;R-HSA-8944229;R-HSA-1981104;R-HSA-2467659;R-HSA-4086223;R-HSA-2213200;R-HSA-8948219;R-HSA-8948222;R-HSA-2213207;R-HSA-2168923;R-HSA-2213210;R-HSA-1981157;R-HSA-2465883;R-HSA-8944247"
R-HSA-162582,"Signal Transduction",56,3040,0.1942119721459145,0.1715714133017534,0.40657201368471496,283,2571,0.1695462938538644,9606,Homo sapiens,"RRAD;EPAS1;RGS16;CCL3L3;CCL4L2;SERPINE1;PMCH;TNFAIP3;PDGFA;ADCY1;AREG;GNAI1;C3;RGS2;GNG4;RGS1;RDH10;CCL4;CCL3;APOD;NCAM1;PIP5K1B;TNS3;SOX4;WLS;NTRK1;DUSP4;DUSP5;EGR2;CCL22;GZMB;IGF1;DUSP8;RHOB;TIAM2;NR4A1;CXCL10;CTTN;IL2RA;FOSB;PPARG;COL6A5;COL9A2;PIK3AP1;TRIB1;RAMP1;PTPN3","","R-HSA-167429;R-HSA-167433;R-HSA-392206;R-HSA-392212;R-HSA-420883;R-HSA-9021596;R-HSA-203797;R-HSA-8964241;R-HSA-8964242;R-HSA-9612980;R-HSA-8964271;R-HSA-2428930;R-HSA-9021601;R-HSA-9021600;R-HSA-5693055;R-HSA-3772434;R-HSA-3772436;R-HSA-9613476;R-HSA-9733292;R-HSA-3965444;R-HSA-3965447;R-HSA-3965441;R-HSA-198211;R-HSA-8951490;R-HSA-9613023;R-HSA-198732;R-HSA-9612483;R-HSA-5672965;R-HSA-443986;R-HSA-8964317;R-HSA-9612996;R-HSA-9612493;R-HSA-8964311;R-HSA-8867047;R-HSA-382053;R-HSA-382052;R-HSA-8964329;R-HSA-382055;R-HSA-392295;R-HSA-382054;R-HSA-8867044;R-HSA-9612534;R-HSA-8867041;R-HSA-167019;R-HSA-392300;R-HSA-9736959;R-HSA-382056;R-HSA-5671993;R-HSA-382058;R-HSA-5626938;R-HSA-190065;R-HSA-5671970;R-HSA-5625901;R-HSA-198266;R-HSA-8982025;R-HSA-5357776;R-HSA-8982026;R-HSA-9036301;R-HSA-8875523;R-HSA-8982017;R-HSA-166538;R-HSA-8982019;R-HSA-8982018;R-HSA-5667037;R-HSA-8982021;R-HSA-166542;R-HSA-8982020;R-HSA-8964614;R-HSA-112271;R-HSA-166544;R-HSA-167056;R-HSA-8964634;R-HSA-198295;R-HSA-9036307;R-HSA-9036308;R-HSA-379044;R-HSA-198315;R-HSA-170666;R-HSA-381612;R-HSA-380073;R-HSA-379048;R-HSA-170671;R-HSA-140978;R-HSA-170674;R-HSA-2316434;R-HSA-170672;R-HSA-5610727;R-HSA-199863;R-HSA-170676;R-HSA-170677;R-HSA-182969;R-HSA-170686;R-HSA-170685;R-HSA-964811;R-HSA-182986;R-HSA-182990;R-HSA-182994;R-HSA-3247840;R-HSA-3247843;R-HSA-182993;R-HSA-3247844;R-HSA-3247847;R-HSA-3247849;R-HSA-183002;R-HSA-398040;R-HSA-212706;R-HSA-444647;R-HSA-5693108;R-HSA-8982637;R-HSA-212710;R-HSA-212713;R-HSA-205039;R-HSA-3247836;R-HSA-3247839;R-HSA-419049;R-HSA-167674;R-HSA-8982640;R-HSA-2106586;R-HSA-183036;R-HSA-177922;R-HSA-167683;R-HSA-177923;R-HSA-177926;R-HSA-5623632;R-HSA-177927;R-HSA-167684;R-HSA-177924;R-HSA-5362518;R-HSA-177925;R-HSA-9613210;R-HSA-177930;R-HSA-419087;R-HSA-183051;R-HSA-2976551;R-HSA-3781941;R-HSA-177934;R-HSA-8981892;R-HSA-419083;R-HSA-177935;R-HSA-183055;R-HSA-3781943;R-HSA-9613213;R-HSA-187661;R-HSA-177933;R-HSA-418582;R-HSA-177938;R-HSA-183058;R-HSA-177939;R-HSA-177936;R-HSA-5623622;R-HSA-177937;R-HSA-177942;R-HSA-177943;R-HSA-177941;R-HSA-9621386;R-HSA-9625482;R-HSA-420127;R-HSA-183067;R-HSA-177944;R-HSA-177945;R-HSA-9621385;R-HSA-187678;R-HSA-9625487;R-HSA-9031575;R-HSA-9013143;R-HSA-5665608;R-HSA-2976563;R-HSA-183072;R-HSA-8848804;R-HSA-163617;R-HSA-5623667;R-HSA-5675376;R-HSA-9657786;R-HSA-8848812;R-HSA-1676082;R-HSA-183084;R-HSA-187698;R-HSA-9613219;R-HSA-167217;R-HSA-187697;R-HSA-183089;R-HSA-9657767;R-HSA-5675373;R-HSA-111930;R-HSA-5666070;R-HSA-9031624;R-HSA-2404199;R-HSA-5357845;R-HSA-177479;R-HSA-2404193;R-HSA-2404195;R-HSA-9031616;R-HSA-8981443;R-HSA-2404200;R-HSA-177491;R-HSA-419166;R-HSA-9624014;R-HSA-177501;R-HSA-187746;R-HSA-8944104;R-HSA-380780;R-HSA-380782;R-HSA-8944099;R-HSA-5686072;R-HSA-8964604;R-HSA-8982012;R-HSA-8964605;R-HSA-5357860;R-HSA-398193;R-HSA-419197;R-HSA-8865276;R-HSA-8964599;R-HSA-749448;R-HSA-749454;R-HSA-392064;R-HSA-749453;R-HSA-749452;R-HSA-750988;R-HSA-749446;R-HSA-9011975;R-HSA-186765;R-HSA-8868118;R-HSA-751001;R-HSA-9736966;R-HSA-9011997;R-HSA-9013021;R-HSA-9013023;R-HSA-9013022;R-HSA-186773;R-HSA-186778;R-HSA-750993;R-HSA-749456;R-HSA-186780;R-HSA-751019;R-HSA-169891;R-HSA-186785;R-HSA-8864036;R-HSA-169895;R-HSA-9013024;R-HSA-751013;R-HSA-169901;R-HSA-420265;R-HSA-169904;R-HSA-186800;R-HSA-169905;R-HSA-751039;R-HSA-751027;R-HSA-5671919;R-HSA-9612073;R-HSA-751024;R-HSA-744887;R-HSA-744886;R-HSA-751029;R-HSA-9612076;R-HSA-392133;R-HSA-8867654;R-HSA-1524182;R-HSA-186819;R-HSA-392129;R-HSA-186826;R-HSA-8867658;R-HSA-1524186;R-HSA-186834;R-HSA-5666178;R-HSA-442832;R-HSA-170964;R-HSA-947673;R-HSA-389086;R-HSA-2428926;R-HSA-170975;R-HSA-389083;R-HSA-2428922;R-HSA-170978;R-HSA-170979;R-HSA-170977;R-HSA-8856930;R-HSA-9625465;R-HSA-374248;R-HSA-9690494;R-HSA-9690493;R-HSA-167408;R-HSA-167419;R-HSA-9674093"
R-HSA-170984,"ARMS-mediated activation",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,6,6,3.956739646531258E-4,9606,Homo sapiens,"NTRK1","","R-HSA-169891;R-HSA-169904;R-HSA-169905;R-HSA-169895;R-HSA-9612980;R-HSA-169901"
R-HSA-201688,"WNT mediated activation of DVL",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,2,4,2.637826431020839E-4,9606,Homo sapiens,"PIP5K1B","","R-HSA-3772434;R-HSA-3772436"
R-HSA-448706,"Interleukin-1 processing",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,2,5,3.297283038776049E-4,9606,Homo sapiens,"IL1A","","R-HSA-449058;R-HSA-448703"
R-HSA-198693,"AKT phosphorylates targets in the nucleus",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,1,4,2.637826431020839E-4,9606,Homo sapiens,"NR4A1","","R-HSA-199863"
R-HSA-75072,"mRNA Editing",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,2,9,5.935109469796888E-4,9606,Homo sapiens,"APOBEC3B","","R-HSA-77609;R-HSA-83677"
R-HSA-9762293,"Regulation of CDH11 gene transcription",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,3,14,9.232392508572936E-4,9606,Homo sapiens,"ZEB2","","R-HSA-9760965;R-HSA-9761025;R-HSA-9761027"
R-HSA-5250968,"Toxicity of botulinum toxin type A (botA)",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,1,5,3.297283038776049E-4,9606,Homo sapiens,"SNAP25","","R-HSA-194818"
R-HSA-418889,"Caspase activation via Dependence Receptors in the absence of ligand",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,1,8,5.275652862041678E-4,9606,Homo sapiens,"DAPK2","","R-HSA-418849"
R-HSA-8851680,"Butyrophilin (BTN) family interactions",1,12,7.666262058391363E-4,0.17762982814062866,0.40657201368471496,1,8,5.275652862041678E-4,9606,Homo sapiens,"BTNL8","","R-HSA-8852013"
R-HSA-73857,"RNA Polymerase II Transcription",33,1715,0.10956366191784322,0.17893706054782665,0.40657201368471496,82,941,0.06205486678976523,9606,Homo sapiens,"ARNT2;ZNF282;VDR;PLK2;TNFRSF18;SERPINE1;TWIST1;KLF4;FBXO32;ELL2;GEM;NR4A2;NR4A1;RGCC;NR4A3;IFNG;ZNF704;IL2RA;PPARG;TP63","","R-HSA-6799462;R-HSA-6801637;R-HSA-8940032;R-HSA-139913;R-HSA-4331340;R-HSA-6801641;R-HSA-9736966;R-HSA-382096;R-HSA-9638156;R-HSA-6799815;R-HSA-9624624;R-HSA-9769014;R-HSA-6800836;R-HSA-9769011;R-HSA-6803917;R-HSA-8877485;R-HSA-9625406;R-HSA-6803914;R-HSA-8938022;R-HSA-9624611;R-HSA-8877493;R-HSA-6814549;R-HSA-9769249;R-HSA-8877490;R-HSA-6799441;R-HSA-8877360;R-HSA-6814559;R-HSA-8938034;R-HSA-6814555;R-HSA-6814554;R-HSA-9634861;R-HSA-8877369;R-HSA-3700984;R-HSA-9769044;R-HSA-6814885;R-HSA-9634897;R-HSA-9769302;R-HSA-6799777;R-HSA-9769042;R-HSA-9768925;R-HSA-8877391;R-HSA-9769177;R-HSA-3700981;R-HSA-9770072;R-HSA-975040;R-HSA-9769307;R-HSA-8877385;R-HSA-8877396;R-HSA-9625409;R-HSA-9634886;R-HSA-6800816;R-HSA-5632386;R-HSA-9634884;R-HSA-9769165;R-HSA-5632393;R-HSA-9644879;R-HSA-9769419;R-HSA-9006422;R-HSA-9769418;R-HSA-9768950;R-HSA-9768945;R-HSA-6798082;R-HSA-9634934;R-HSA-6801666;R-HSA-376419;R-HSA-6798081;R-HSA-6800001;R-HSA-9017441;R-HSA-9736959;R-HSA-6801675;R-HSA-9017447;R-HSA-9769316;R-HSA-8939900;R-HSA-6799761;R-HSA-9634916;R-HSA-9644900;R-HSA-9768930;R-HSA-2106586;R-HSA-9768937;R-HSA-9007860;R-HSA-9768939;R-HSA-9769323"
R-HSA-372790,"Signaling by GPCR",18,877,0.05602759854341021,0.18789848910517848,0.40657201368471496,83,392,0.02585069902400422,9606,Homo sapiens,"CCL22;RGS16;CCL3L3;CCL4L2;PMCH;ADCY1;GNAI1;RHOB;C3;TIAM2;CXCL10;RGS2;GNG4;RGS1;CCL4;CCL3;RAMP1","","R-HSA-8982025;R-HSA-8982026;R-HSA-749448;R-HSA-9036301;R-HSA-749454;R-HSA-392064;R-HSA-749453;R-HSA-749452;R-HSA-750988;R-HSA-167429;R-HSA-8982017;R-HSA-8982019;R-HSA-8982018;R-HSA-167433;R-HSA-392206;R-HSA-8982021;R-HSA-8981892;R-HSA-8982020;R-HSA-749446;R-HSA-8964614;R-HSA-112271;R-HSA-418582;R-HSA-392212;R-HSA-8964634;R-HSA-751001;R-HSA-420883;R-HSA-420127;R-HSA-8964241;R-HSA-750993;R-HSA-9036307;R-HSA-8964242;R-HSA-749456;R-HSA-9036308;R-HSA-751019;R-HSA-379044;R-HSA-163617;R-HSA-8964271;R-HSA-170666;R-HSA-381612;R-HSA-380073;R-HSA-379048;R-HSA-170671;R-HSA-751013;R-HSA-420265;R-HSA-170674;R-HSA-170672;R-HSA-751039;R-HSA-170676;R-HSA-170677;R-HSA-9733292;R-HSA-751027;R-HSA-751024;R-HSA-111930;R-HSA-744887;R-HSA-170686;R-HSA-744886;R-HSA-751029;R-HSA-170685;R-HSA-392133;R-HSA-392129;R-HSA-964811;R-HSA-443986;R-HSA-8964317;R-HSA-947673;R-HSA-419166;R-HSA-9624014;R-HSA-398040;R-HSA-8964311;R-HSA-8964329;R-HSA-444647;R-HSA-392295;R-HSA-8982637;R-HSA-392300;R-HSA-374248;R-HSA-419049;R-HSA-167408;R-HSA-8964604;R-HSA-8982012;R-HSA-8964605;R-HSA-398193;R-HSA-8982640;R-HSA-167419;R-HSA-8964599"
R-HSA-9615017,"FOXO-mediated transcription of oxidative stress, metabolic and neuronal genes",2,49,0.0031303903405098064,0.19046467587873828,0.40657201368471496,2,34,0.002242152466367713,9606,Homo sapiens,"FBXO32","","R-HSA-9624611;R-HSA-9624624"
R-HSA-451308,"Activation of Ca-permeable Kainate Receptor",1,13,8.305117229923976E-4,0.19092890135014495,0.40657201368471496,2,2,1.3189132155104195E-4,9606,Homo sapiens,"NCALD","","R-HSA-451283;R-HSA-451311"
R-HSA-198203,"PI3K/AKT activation",1,13,8.305117229923976E-4,0.19092890135014495,0.40657201368471496,4,5,3.297283038776049E-4,9606,Homo sapiens,"NTRK1","","R-HSA-198211;R-HSA-198295;R-HSA-198315;R-HSA-198266"
R-HSA-9020956,"Interleukin-27 signaling",1,13,8.305117229923976E-4,0.19092890135014495,0.40657201368471496,11,20,0.0013189132155104195,9606,Homo sapiens,"EBI3","","R-HSA-8950441;R-HSA-8950537;R-HSA-448421;R-HSA-8950398;R-HSA-8950210;R-HSA-8950387;R-HSA-8950340;R-HSA-8950485;R-HSA-448427;R-HSA-8950518;R-HSA-8950342"
R-HSA-8934903,"Receptor Mediated Mitophagy",1,13,8.305117229923976E-4,0.19092890135014495,0.40657201368471496,2,7,4.616196254286468E-4,9606,Homo sapiens,"MAP1LC3A","","R-HSA-8959571;R-HSA-8959573"
R-HSA-140342,"Apoptosis induced DNA fragmentation",1,13,8.305117229923976E-4,0.19092890135014495,0.40657201368471496,2,12,7.913479293062516E-4,9606,Homo sapiens,"H1F0","","R-HSA-211239;R-HSA-211247"
R-HSA-9664873,"Pexophagy",1,13,8.305117229923976E-4,0.19092890135014495,0.40657201368471496,1,13,8.572935900817726E-4,9606,Homo sapiens,"EPAS1","","R-HSA-9664871"
R-HSA-9020558,"Interleukin-2 signaling",1,14,8.94397240145659E-4,0.20401373655225397,0.40657201368471496,12,19,0.0012529675547348984,9606,Homo sapiens,"IL2RA","","R-HSA-451942;R-HSA-450054;R-HSA-919404;R-HSA-452100;R-HSA-508292;R-HSA-452097;R-HSA-450063;R-HSA-452108;R-HSA-452122;R-HSA-450027;R-HSA-508282;R-HSA-452091"
R-HSA-451306,"Ionotropic activity of kainate receptors",1,14,8.94397240145659E-4,0.20401373655225397,0.40657201368471496,2,4,2.637826431020839E-4,9606,Homo sapiens,"NCALD","","R-HSA-451283;R-HSA-451311"
R-HSA-210747,"Regulation of gene expression in early pancreatic precursor cells",1,14,8.94397240145659E-4,0.20401373655225397,0.40657201368471496,2,6,3.956739646531258E-4,9606,Homo sapiens,"HNF1B","","R-HSA-210784;R-HSA-210788"
R-HSA-75205,"Dissolution of Fibrin Clot",1,14,8.94397240145659E-4,0.20401373655225397,0.40657201368471496,3,21,0.0013848588762859404,9606,Homo sapiens,"SERPINE1","","R-HSA-158800;R-HSA-158795;R-HSA-159005"
R-HSA-9662834,"CD163 mediating an anti-inflammatory response",1,14,8.94397240145659E-4,0.20401373655225397,0.40657201368471496,1,9,5.935109469796888E-4,9606,Homo sapiens,"PLK2","","R-HSA-9662823"
R-HSA-2172127,"DAP12 interactions",2,52,0.0033220468919695906,0.20814420671619926,0.40657201368471496,11,33,0.002176206805592192,9606,Homo sapiens,"KLRC2;KLRD1","","R-HSA-2395412;R-HSA-2424484;R-HSA-210289;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2396594;R-HSA-2424482;R-HSA-2395439;R-HSA-2395801;R-HSA-2172126"
R-HSA-5683826,"Surfactant metabolism",2,52,0.0033220468919695906,0.20814420671619926,0.40657201368471496,3,29,0.0019124241624901082,9606,Homo sapiens,"CTSH;LMCD1","","R-HSA-5684864;R-HSA-5683888;R-HSA-5685902"
R-HSA-432040,"Vasopressin regulates renal water homeostasis via Aquaporins",2,53,0.003385932409122852,0.21407602084908373,0.40657201368471496,5,15,9.891849116328145E-4,9606,Homo sapiens,"GNG4;ADCY1","","R-HSA-163617;R-HSA-432195;R-HSA-422320;R-HSA-432188;R-HSA-164377"
R-HSA-5607761,"Dectin-1 mediated noncanonical NF-kB signaling",2,53,0.003385932409122852,0.21407602084908373,0.40657201368471496,1,9,5.935109469796888E-4,9606,Homo sapiens,"CCL22","","R-HSA-5660965"
R-HSA-1234158,"Regulation of gene expression by Hypoxia-inducible Factor",1,15,9.582827572989204E-4,0.21688777159008954,0.40657201368471496,7,7,4.616196254286468E-4,9606,Homo sapiens,"EPAS1","","R-HSA-8932184;R-HSA-1234161;R-HSA-1234167;R-HSA-1235035;R-HSA-1234171;R-HSA-1235070;R-HSA-1235037"
R-HSA-202670,"ERKs are inactivated",1,15,9.582827572989204E-4,0.21688777159008954,0.40657201368471496,1,2,1.3189132155104195E-4,9606,Homo sapiens,"DUSP4","","R-HSA-203797"
R-HSA-75153,"Apoptotic execution phase",2,54,0.003449817926276113,0.22002358118176757,0.40657201368471496,3,57,0.0037589026642046953,9606,Homo sapiens,"H1F0;LMNA","","R-HSA-211239;R-HSA-264865;R-HSA-211247"
R-HSA-9824443,"Parasitic Infection Pathways",7,301,0.019229540663131667,0.22231454496617964,0.40657201368471496,12,95,0.006264837773674492,9606,Homo sapiens,"C3;IL1A;GNG4;PLK2;HMOX1;ADCY1;GNAI1","","R-HSA-9660819;R-HSA-444647;R-HSA-163617;R-HSA-1250272;R-HSA-449058;R-HSA-392129;R-HSA-9662823;R-HSA-9665524;R-HSA-448703;R-HSA-9660824;R-HSA-111930;R-HSA-9660828"
R-HSA-9658195,"Leishmania infection",7,301,0.019229540663131667,0.22231454496617964,0.40657201368471496,12,95,0.006264837773674492,9606,Homo sapiens,"C3;IL1A;GNG4;PLK2;HMOX1;ADCY1;GNAI1","","R-HSA-9660819;R-HSA-444647;R-HSA-163617;R-HSA-1250272;R-HSA-449058;R-HSA-392129;R-HSA-9662823;R-HSA-9665524;R-HSA-448703;R-HSA-9660824;R-HSA-111930;R-HSA-9660828"
R-HSA-198933,"Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell",6,249,0.015907493771162077,0.22254032405321333,0.40657201368471496,5,44,0.0029016090741229225,9606,Homo sapiens,"C3;CRTAM;LAIR2;KLRD1;KLRC1;KIR2DL4","","R-HSA-5696357;R-HSA-199062;R-HSA-199579;R-HSA-199112;R-HSA-199518"
R-HSA-2559583,"Cellular Senescence",5,199,0.01271321791349901,0.22600455191615965,0.40657201368471496,8,90,0.005935109469796887,9606,Homo sapiens,"KDM6B;IL1A;H1F0","","R-HSA-3222593;R-HSA-4568740;R-HSA-3223200;R-HSA-3222546;R-HSA-4568737;R-HSA-3222533;R-HSA-8979071;R-HSA-4647594"
R-HSA-179812,"GRB2 events in EGFR signaling",1,16,0.0010221682744521816,0.2295543893547578,0.40657201368471496,2,3,1.978369823265629E-4,9606,Homo sapiens,"AREG","","R-HSA-177938;R-HSA-177943"
R-HSA-2428933,"SHC-related events triggered by IGF1R",1,16,0.0010221682744521816,0.2295543893547578,0.40657201368471496,3,5,3.297283038776049E-4,9606,Homo sapiens,"IGF1","","R-HSA-2404193;R-HSA-2404195;R-HSA-5686072"
R-HSA-877312,"Regulation of IFNG signaling",1,16,0.0010221682744521816,0.2295543893547578,0.40657201368471496,2,4,2.637826431020839E-4,9606,Homo sapiens,"IFNG","","R-HSA-877308;R-HSA-877269"
R-HSA-435354,"Zinc transporters",1,16,0.0010221682744521816,0.2295543893547578,0.40657201368471496,2,13,8.572935900817726E-4,9606,Homo sapiens,"SLC39A14","","R-HSA-442387;R-HSA-442317"
R-HSA-1679131,"Trafficking and processing of endosomal TLR",1,16,0.0010221682744521816,0.2295543893547578,0.40657201368471496,1,7,4.616196254286468E-4,9606,Homo sapiens,"CTSB","","R-HSA-1678920"
R-HSA-9006925,"Intracellular signaling by second messengers",8,359,0.022934900658020826,0.23362000022963203,0.40657201368471496,6,116,0.007649696649960433,9606,Homo sapiens,"NR4A1;PDGFA;PPARG;PIP5K1B;ADCY1;PIK3AP1;AREG","","R-HSA-8944104;R-HSA-2316434;R-HSA-199863;R-HSA-1676082;R-HSA-8944099;R-HSA-111930"
